delivery_id,product_type,volume,unit_price,total_price,origin_country,destination_country,transport_method,loading_time,unloading_time,driver_name,customer_name,customer_address
862,Heating Oil,8598.6,4.19,36028.134,Norway,Peru,Tank Truck,9/5/2022,1/11/2022,Lucio Baynom,Carlotta Mousdall,57675 Menomonie Way
863,Heating Oil,5258.22,3.33,17509.8726,Thailand,China,Pipeline,7/19/2022,1/19/2022,Avery Ketch,Alta Kirimaa,53812 Ridgeview Way
864,Heating Oil,5456.4,1.97,10749.108,Russia,China,Tank Truck,1/30/2022,5/22/2022,El Broadbent,Brinna Dobble,12 Petterle Crossing
865,Heating Oil,9354.88,4.85,45371.168,Indonesia,China,Ship,5/9/2022,12/23/2022,Erica Micheu,Chancey Maddern,58 Sloan Junction
866,Diesel,4277.74,4.71,20148.1554,Uganda,United States,Pipeline,10/28/2022,10/29/2022,Humberto Duddell,Guglielma Dixcee,002 Monica Crossing
867,Diesel,6156.84,2.18,13421.9112,China,Panama,Tank Truck,7/23/2022,4/30/2022,Guillaume Drohane,Syd Thirkettle,29 Sullivan Lane
868,Heating Oil,6285.48,3.84,24136.2432,New Zealand,Russia,Pipeline,11/7/2022,4/29/2022,Staci Schoolfield,Chariot Gaitley,1 Eagan Park
869,Diesel,4886.9,1.96,9578.324,Indonesia,China,Pipeline,3/14/2022,11/20/2022,Berrie Gonzalo,Carry Appleyard,827 Butterfield Lane
870,Heating Oil,4651.45,3.19,14838.1255,China,Indonesia,Tank Truck,7/16/2022,7/13/2022,Addie Dawes,Lance Workman,899 Carey Pass
871,Gasoline,2568.97,1.48,3802.0756,Italy,Denmark,Tank Truck,1/9/2022,3/26/2022,Ellary Piolli,Amble Doram,4 Helena Parkway
872,Gasoline,5373.83,2.92,15691.5836,Canada,Poland,Tank Truck,8/26/2022,10/27/2022,Corilla Moy,Tiffany Swiggs,920 Shopko Lane
873,Heating Oil,2203.2,2.88,6345.216,Puerto Rico,China,Pipeline,10/30/2022,2/13/2022,Jerrylee Izzatt,Emerson Jobes,54349 Golf Center
874,Gasoline,3273.22,3.17,10376.1074,Pakistan,North Korea,Tank Truck,7/16/2022,5/19/2022,Asia Pepys,Guinna Brimman,3919 Weeping Birch Hill
875,Gasoline,2468.5,3.7,9133.45,China,Morocco,Pipeline,8/15/2022,9/2/2022,Brandise Neising,Loretta Pacher,7325 Village Green Point
876,Diesel,9793.62,3.01,29478.7962,Poland,Botswana,Pipeline,10/9/2022,7/31/2022,Heinrick Hector,Fonz Mulvihill,008 West Avenue
877,Heating Oil,4524.85,1.91,8642.4635,Brazil,Sweden,Pipeline,5/27/2022,10/15/2022,Dalila Jelkes,Adorne Thickens,7 Vera Circle
878,Heating Oil,9327.05,3.83,35722.6015,Philippines,China,Pipeline,9/7/2022,4/27/2022,Dulcinea Pren,Niall Stutt,44 Annamark Way
879,Gasoline,8953.93,4.79,42889.3247,Brazil,China,Pipeline,3/16/2022,2/23/2022,Sax Samways,Cassandre Richfield,3 Westridge Lane
880,Diesel,3183.31,4.37,13911.0647,China,France,Pipeline,3/10/2022,8/7/2022,Guss Swinfon,Ronalda Haisell,245 Northridge Crossing
881,Diesel,5992.3,1.03,6172.069,Greece,China,Ship,11/18/2022,11/7/2022,Jilleen Bosenworth,Janina Whitticks,47319 Schurz Pass
882,Gasoline,2442.59,3.53,8622.3427,Czech Republic,China,Ship,12/16/2022,11/17/2022,Mozes Itzakovitz,Starlin Joron,03364 Hoepker Point
883,Diesel,7339.7,1.39,10202.183,France,Serbia,Pipeline,1/24/2022,3/17/2022,Sherlocke Lampett,Layne Hawkins,75 Fuller Point
884,Gasoline,8546.97,4.03,34444.2891,Iran,China,Ship,1/2/2022,5/10/2022,Konstantin Artingstall,Tori Pinkstone,80 Starling Alley
885,Gasoline,1689.45,4.19,7078.7955,Yemen,Russia,Tank Truck,9/17/2022,4/3/2022,Lorette Minghetti,Tamas D'Antonio,4 Shasta Parkway
886,Heating Oil,1707.92,4.71,8044.3032,France,Japan,Ship,9/21/2022,11/20/2022,Giorgia Terren,Beau Dimic,06683 Holmberg Avenue
887,Gasoline,9363.02,4.28,40073.7256,San Marino,China,Pipeline,3/9/2022,6/7/2022,Brinn Groveham,Alfie Klimentyev,1730 Petterle Crossing
888,Gasoline,122.67,1.63,199.9521,Philippines,Comoros,Ship,1/1/2022,12/19/2022,Rogerio O'Harney,Natassia Gratrix,8 Transport Avenue
889,Gasoline,9354.23,2.4,22450.152,Costa Rica,China,Pipeline,3/29/2022,3/20/2022,Sly Costin,Oona Pietrasik,07039 Del Mar Terrace
890,Heating Oil,4057.28,4.7,19069.216,Poland,East Timor,Ship,10/21/2022,9/21/2022,Gisele Dwerryhouse,Giovanna Terese,4 Fulton Parkway
891,Diesel,9406.92,3.82,35934.4344,Indonesia,Sweden,Ship,10/14/2022,2/2/2022,Betsey Townes,Hilary Gerwood,58915 Morning Street
892,Heating Oil,857.11,3.04,2605.6144,Indonesia,Cameroon,Tank Truck,8/12/2022,7/26/2022,Susanna Ells,Roarke Ladon,2 Lerdahl Parkway
893,Diesel,7082.28,1.54,10906.7112,China,Colombia,Tank Truck,2/28/2022,9/21/2022,Sharline Westmerland,Allina Sapson,4 Hallows Alley
894,Gasoline,8682.41,1.69,14673.2729,Philippines,Indonesia,Ship,1/10/2022,8/18/2022,Vanya Locarno,Carmen Porkiss,2432 Claremont Street
895,Gasoline,9575.22,3.35,32076.987,Mexico,Indonesia,Tank Truck,1/7/2022,3/23/2022,Avivah Kilford,Thorvald Dahmel,04603 Nova Road
896,Diesel,3922.73,4.65,18240.6945,Russia,North Korea,Ship,7/25/2022,6/1/2022,Bren Tschursch,Ephraim Rickasse,1137 Lyons Crossing
897,Diesel,958.54,1.28,1226.9312,Sweden,Madagascar,Tank Truck,2/11/2022,10/19/2022,Yettie Hugonin,Mariann Sumbler,1 Veith Alley
898,Gasoline,681.78,4.99,3402.0822,Serbia,South Korea,Tank Truck,5/15/2022,1/12/2022,Cullen Llop,Rena Riolfo,7142 American Pass
899,Diesel,8348.76,1.85,15445.206,South Africa,Morocco,Ship,6/4/2022,10/25/2022,Deerdre Prynne,Chaddie Gantzer,2 Northridge Point
900,Diesel,4653.93,4.67,21733.8531,Peru,Bolivia,Ship,3/7/2022,8/7/2022,Marcille Askham,Rolland Eadon,47504 Harbort Court
901,Gasoline,6340.46,4.46,28278.4516,China,Ukraine,Ship,8/31/2022,8/3/2022,Minta Mandeville,Kippar Habbon,50033 Hoard Terrace
902,Gasoline,2294.73,2.97,6815.3481,Poland,Russia,Tank Truck,10/28/2022,10/15/2022,Leighton Harwick,Korie Steffan,6 Harper Place
903,Gasoline,8168.48,2.71,22136.5808,Russia,China,Ship,10/20/2022,12/15/2022,Gustav Manston,Beverly Leftley,82 Meadow Vale Point
904,Diesel,9629.4,1.44,13866.336,Kosovo,Sweden,Pipeline,8/3/2022,9/27/2022,Sig Collick,Morgana Laurant,93796 Summit Circle
905,Heating Oil,343.94,4.05,1392.957,Philippines,Senegal,Tank Truck,7/24/2022,10/4/2022,Ezra Dudney,Lars Gallaher,10533 Transport Point
906,Heating Oil,874.48,2.35,2055.028,Venezuela,Venezuela,Tank Truck,7/23/2022,5/15/2022,Ingra Bradberry,Kendre Robard,0998 Mallard Alley
907,Heating Oil,1201.49,3.78,4541.6322,Thailand,Luxembourg,Tank Truck,9/12/2022,8/27/2022,Allissa Moulsdale,Rochelle Steckings,56547 Green Ridge Drive
908,Heating Oil,8941.89,3.38,30223.5882,South Korea,China,Tank Truck,12/11/2022,4/26/2022,Rutger Brennans,Demetris Pyke,98820 Elka Way
909,Heating Oil,8937.42,2.74,24488.5308,Philippines,Yemen,Ship,9/7/2022,1/4/2022,Hakeem Nicholson,Kristin Romi,49 Redwing Pass
910,Diesel,9701.28,1.46,14163.8688,Bulgaria,Egypt,Pipeline,8/25/2022,5/18/2022,Eugene Roulston,Lettie Vignaux,462 American Ash Place
911,Gasoline,2564.56,2.38,6103.6528,Mexico,Greece,Tank Truck,3/10/2022,9/28/2022,Joshia Shawe,Carlie Lauks,0421 Morningstar Parkway
912,Diesel,9994.3,4.37,43675.091,United States,China,Ship,7/26/2022,9/29/2022,Ly Brunesco,Linet O'Sharkey,82370 Mandrake Drive
913,Gasoline,8744.21,2.76,24134.0196,Syria,Russia,Tank Truck,8/3/2022,9/11/2022,Thedric Hengoed,Shawna Rainger,398 Caliangt Center
914,Gasoline,338.94,3.48,1179.5112,Portugal,Austria,Ship,7/9/2022,12/26/2022,Clemence Midden,Maryl Joynt,16272 Linden Crossing
915,Gasoline,7476.53,1.74,13009.1622,Colombia,Mexico,Pipeline,12/11/2022,3/3/2022,Debera Stanlack,Zollie Greated,40450 Magdeline Parkway
916,Gasoline,7294.95,4.15,30274.0425,China,Russia,Ship,6/8/2022,4/4/2022,Marget Preshaw,Alis Lewington,3304 Oak Valley Point
917,Diesel,5094.99,1.47,7489.6353,Canada,Indonesia,Ship,6/26/2022,7/9/2022,Jehu Dunkerton,Pam Shirer,865 Stone Corner Drive
918,Gasoline,2754.98,1.18,3250.8764,Indonesia,Japan,Ship,2/21/2022,2/4/2022,Dolph Bischop,Vinny Brason,33 Green Terrace
919,Diesel,4345.54,4.58,19902.5732,Brazil,Portugal,Tank Truck,9/1/2022,8/25/2022,Malvin Paddison,Grady Dumingo,20775 Dixon Parkway
920,Gasoline,3541.69,4.37,15477.1853,Indonesia,China,Ship,6/27/2022,12/20/2022,Alta Gligorijevic,Christyna Davisson,5645 Scoville Road
921,Heating Oil,337.69,1.37,462.6353,France,Mozambique,Pipeline,5/26/2022,10/5/2022,Kelcey Worsell,Sherm Manilove,675 Sommers Avenue
922,Diesel,8278.26,4.41,36507.1266,China,Sweden,Tank Truck,5/13/2022,8/3/2022,Siobhan Boolsen,Barry Moye,0753 Tennyson Park
923,Heating Oil,6193.92,1.03,6379.7376,China,Portugal,Pipeline,8/21/2022,6/16/2022,Rosabella Motton,Oneida Ginty,1393 Melvin Pass
924,Gasoline,2289.87,4.78,10945.5786,China,Azerbaijan,Tank Truck,3/30/2022,5/16/2022,Richy Wilcockes,Otes Cowley,0559 Autumn Leaf Pass
925,Heating Oil,7275.21,2.25,16369.2225,Indonesia,China,Pipeline,8/24/2022,7/12/2022,Alvin Iacovelli,Charlton Collinette,1 Heffernan Pass
926,Gasoline,9731.93,3.0,29195.79,Poland,Brazil,Ship,9/25/2022,5/22/2022,Amelina Clague,Drusie McGeachie,31 Oakridge Parkway
927,Gasoline,4293.65,3.49,14984.8385,Malta,New Zealand,Pipeline,6/21/2022,1/8/2022,Andy Stripp,Fletch Maker,504 Westend Plaza
928,Gasoline,503.45,1.66,835.727,Brazil,China,Pipeline,5/22/2022,5/21/2022,Maribelle Higounet,Andrej Backen,6 Dahle Circle
929,Gasoline,2239.31,4.53,10144.0743,Argentina,China,Tank Truck,5/7/2022,2/22/2022,Merla Hugonnet,Hannie Starmer,9468 Spenser Trail
930,Diesel,3477.66,2.83,9841.7778,Indonesia,Peru,Tank Truck,4/22/2022,12/17/2022,Tadd Yerbury,Evangelina Atrill,95236 Moland Junction
931,Gasoline,1319.72,1.93,2547.0596,China,Sweden,Pipeline,3/6/2022,4/29/2022,Wood Fulk,Mercedes Newby,566 Maywood Parkway
932,Diesel,1083.22,2.53,2740.5466,China,Costa Rica,Tank Truck,10/18/2022,9/18/2022,Bethany Eland,Mychal McBrady,486 Summer Ridge Point
933,Diesel,3952.44,2.09,8260.5996,Ukraine,Poland,Pipeline,1/6/2022,9/12/2022,Almira Cadle,Yancy Overel,26 Clemons Junction
934,Heating Oil,8360.61,4.04,33776.8644,Portugal,Uganda,Ship,4/26/2022,3/5/2022,Lotta Rome,Cornie Simka,51032 American Ash Parkway
935,Heating Oil,5907.57,4.84,28592.6388,France,Ukraine,Pipeline,4/22/2022,6/7/2022,Mildrid Olivetti,Torey Richemont,76 Lunder Park
936,Heating Oil,7620.98,3.44,26216.1712,Canada,China,Pipeline,2/15/2022,5/9/2022,Chicky Sells,Jerad Devigne,943 Esker Place
937,Gasoline,4142.98,3.76,15577.6048,Mongolia,Brazil,Pipeline,9/23/2022,12/10/2022,Warden Loughan,Nicolina Scafe,46566 Bonner Lane
938,Heating Oil,7577.8,4.55,34478.99,Vietnam,Italy,Tank Truck,9/27/2022,5/31/2022,Rakel Roofe,Josephina Freyne,2 Clove Hill
939,Heating Oil,1910.83,1.66,3171.9778,China,Syria,Ship,5/22/2022,8/24/2022,Thatcher Broxup,Frederich Bannester,6110 Dennis Terrace
940,Diesel,5332.98,1.93,10292.6514,South Africa,Vanuatu,Ship,10/11/2022,8/17/2022,Hinze Bartoszewski,Kenny Sherlock,86716 Warner Street
941,Diesel,895.4,4.96,4441.184,Tunisia,Indonesia,Pipeline,8/16/2022,6/1/2022,Zeke Hollyard,Charmaine Sprouls,836 Hagan Drive
942,Heating Oil,4630.77,2.6,12040.002,Belarus,Thailand,Tank Truck,10/11/2022,3/12/2022,Ambrosius Dawdary,Kennett Rapps,12430 Burning Wood Crossing
943,Gasoline,9243.6,4.98,46033.128,Vietnam,China,Pipeline,12/24/2022,5/2/2022,Vitoria Maffeo,Emelda Rappport,4 Butternut Hill
944,Heating Oil,9383.42,3.96,37158.3432,China,Portugal,Pipeline,7/19/2022,11/28/2022,Mayor Dolohunty,L;urette Morsley,1497 1st Court
945,Diesel,7192.38,1.56,11220.1128,Bosnia and Herzegovina,Sweden,Pipeline,7/6/2022,4/10/2022,Biddy Snowdon,Sarena Brumpton,340 Lindbergh Junction
946,Gasoline,8385.87,2.44,20461.5228,China,Portugal,Tank Truck,8/8/2022,12/11/2022,Cathie Dawidsohn,Suzy Maddicks,404 7th Trail
947,Heating Oil,9089.33,2.61,23723.1513,Portugal,Togo,Ship,1/10/2022,2/12/2022,Tyson Lydiatt,Warde Cogzell,62935 Sutteridge Plaza
948,Heating Oil,7682.92,3.27,25123.1484,Indonesia,Nigeria,Pipeline,1/10/2022,12/13/2022,Dilly Chasteau,Gal Clougher,78 Artisan Avenue
949,Heating Oil,3298.65,3.05,10060.8825,Indonesia,Brazil,Ship,8/25/2022,9/5/2022,Townie Tremmil,Eleanore Westbrook,4340 Iowa Avenue
950,Gasoline,3620.19,4.81,17413.1139,Colombia,Portugal,Tank Truck,3/26/2022,4/15/2022,Candra Robbey,Erny Konrad,76 Alpine Hill
951,Diesel,5062.82,4.69,23744.6258,Russia,China,Tank Truck,7/13/2022,8/20/2022,Ivy Gudd,Jamie Pettisall,48 Vera Alley
952,Heating Oil,879.37,3.93,3455.9241,Palestinian Territory,Canada,Ship,10/2/2022,11/8/2022,Clim Westwick,Shandie Iggo,4413 Novick Parkway
953,Diesel,9667.89,1.87,18078.9543,China,Morocco,Pipeline,10/3/2022,12/29/2022,Shaina Aslet,Demeter Skryne,95 Spaight Crossing
954,Diesel,9279.51,2.48,23013.1848,Portugal,China,Pipeline,8/24/2022,1/20/2022,Adoree Duggon,Athena Pawlett,988 Harbort Lane
955,Gasoline,4645.64,2.94,13658.1816,Albania,France,Tank Truck,11/13/2022,7/17/2022,Geri Iredell,Fabio Pantecost,7 Bunker Hill Avenue
956,Gasoline,2307.83,4.33,9992.9039,India,China,Tank Truck,1/10/2022,11/27/2022,Rosamond Quincee,Granville Songhurst,01195 Dixon Road
957,Heating Oil,9784.59,4.72,46183.2648,China,Croatia,Tank Truck,11/22/2022,6/27/2022,Wilhelmina Jordeson,Ethelyn Asty,4870 Claremont Hill
958,Heating Oil,2065.35,1.6,3304.56,China,China,Pipeline,8/24/2022,2/17/2022,Gaby Swainsbury,Alyson Philps,0846 Lawn Road
959,Diesel,7508.03,2.95,22148.6885,Norway,Poland,Pipeline,1/30/2022,1/14/2022,Ami Yea,Wilma Canet,34042 Fair Oaks Center
960,Heating Oil,1816.43,2.59,4704.5537,China,China,Tank Truck,8/7/2022,9/15/2022,Der Drains,Curt Schafer,85448 Rigney Alley
961,Gasoline,779.62,4.69,3656.4178,South Korea,China,Ship,6/13/2022,10/14/2022,Solly Shortland,Mommy Plitz,2109 Cascade Street
962,Heating Oil,784.21,2.51,1968.3671,China,United States,Pipeline,8/10/2022,2/3/2022,Mose Tivenan,Baillie Willden,4 Lerdahl Road
963,Heating Oil,7344.02,4.3,31579.286,Indonesia,Peru,Tank Truck,9/18/2022,3/6/2022,Rowan Ogus,Ebba Coppo,97 Coleman Way
964,Heating Oil,1518.49,4.44,6742.0956,Australia,United States,Ship,11/6/2022,5/12/2022,Nancy Georgeot,Walden Siddon,5 Prairie Rose Drive
965,Heating Oil,4663.22,2.42,11284.9924,Afghanistan,Sweden,Pipeline,2/27/2022,1/2/2022,Revkah Order,Gerri Duester,2 3rd Trail
966,Diesel,3703.51,1.43,5296.0193,Indonesia,Portugal,Tank Truck,8/10/2022,8/20/2022,Krispin Beaze,Andie Terry,7 Milwaukee Crossing
967,Gasoline,9001.96,1.89,17013.7044,Portugal,Mongolia,Pipeline,3/23/2022,2/23/2022,Marja Davidowsky,Hurlee Bane,85 Nevada Park
968,Heating Oil,6142.48,1.66,10196.5168,Sweden,China,Ship,11/19/2022,8/25/2022,Cirillo Van den Velde,Gregorio Shallow,6041 Ronald Regan Park
969,Heating Oil,6760.71,1.61,10884.7431,Guatemala,Sweden,Ship,3/22/2022,9/17/2022,Ashien Pickin,Winslow Salvatore,10019 Hanover Plaza
970,Gasoline,2516.54,2.95,7423.793,Thailand,Canada,Tank Truck,3/12/2022,7/12/2022,Marve Souza,Percival Redgewell,25929 Corry Alley
971,Diesel,5338.92,2.26,12065.9592,United States,Latvia,Tank Truck,11/6/2022,8/18/2022,Sheelah Shyram,Dedra Ast,52 Clemons Terrace
972,Heating Oil,2350.65,1.63,3831.5595,Spain,China,Tank Truck,4/23/2022,11/11/2022,Sofie Lindmark,Georgette Spurett,6 Spenser Circle
973,Heating Oil,3601.71,1.66,5978.8386,Cuba,Pakistan,Tank Truck,9/21/2022,2/8/2022,Griselda Djokovic,Theodora Blow,2940 7th Parkway
974,Diesel,4973.1,1.59,7907.229,China,China,Tank Truck,1/29/2022,5/17/2022,Briggs Elder,Ailis Leupold,8 Autumn Leaf Crossing
975,Gasoline,1129.37,4.61,5206.3957,Poland,Japan,Pipeline,4/1/2022,7/20/2022,Fernando Bundock,Sande Shuttlewood,06 Hoepker Trail
976,Heating Oil,7832.83,3.39,26553.2937,Ukraine,China,Pipeline,10/24/2022,1/28/2022,Fawn Stubbes,Benson Jordeson,15194 Golf Junction
977,Heating Oil,4896.94,4.83,23652.2202,China,Egypt,Ship,6/8/2022,3/25/2022,Boris Louthe,Tanner Wiffen,06578 Cherokee Center
978,Diesel,5473.56,4.42,24193.1352,Indonesia,Indonesia,Ship,1/3/2022,11/14/2022,Anjanette Rives,Claudetta Gowthrop,0 Kingsford Junction
979,Heating Oil,8419.94,2.03,17092.4782,Thailand,Indonesia,Tank Truck,8/19/2022,8/14/2022,Rosalie Lownds,Maye Rothermel,97 Dayton Crossing
980,Heating Oil,8646.83,2.65,22914.0995,Vietnam,China,Ship,6/2/2022,1/1/2022,Orsa Sallowaye,Rogerio Hare,014 Hintze Center
981,Gasoline,3550.55,3.83,13598.6065,Thailand,France,Tank Truck,9/20/2022,3/9/2022,Bren Jeavon,Remus Carluccio,7856 Corscot Pass
982,Gasoline,6267.21,2.53,15856.0413,Armenia,Syria,Ship,7/17/2022,8/19/2022,Myra Jelleman,Saidee Lemmen,77270 Hayes Terrace
983,Diesel,9434.15,4.12,38868.698,Czech Republic,France,Ship,7/5/2022,8/19/2022,Monte Doche,Marcus Breache,620 Lakewood Avenue
984,Heating Oil,8417.25,1.62,13635.945,Venezuela,United Kingdom,Pipeline,10/16/2022,9/15/2022,Porty Deabill,Shanta Brammall,8 Sunnyside Circle
985,Gasoline,9338.56,1.31,12233.5136,Albania,Sri Lanka,Ship,9/11/2022,9/22/2022,Sallyanne Yashanov,Nelie Teall,57 Springview Drive
986,Diesel,5681.47,4.7,26702.909,Sweden,China,Tank Truck,5/15/2022,5/11/2022,Roddie Songust,Jacques Sikorsky,3536 Prentice Trail
987,Gasoline,8804.6,2.76,24300.696,China,Argentina,Ship,9/10/2022,6/3/2022,Reggy Sueter,Darryl Ailsbury,51 Judy Way
988,Heating Oil,6219.26,1.0,6219.26,China,China,Tank Truck,12/15/2022,9/6/2022,Skipper Ellse,Philipa Minors,9385 Killdeer Point
989,Heating Oil,2472.06,1.3,3213.678,Indonesia,Venezuela,Tank Truck,1/19/2022,5/21/2022,Brenna Stoacley,Nichole Scramage,88797 Scofield Lane
990,Gasoline,3585.08,2.33,8353.2364,China,Finland,Pipeline,4/21/2022,8/4/2022,Candi Crews,Allen Bosward,2 Jenna Hill
991,Gasoline,9280.73,4.56,42320.1288,Argentina,China,Ship,3/4/2022,6/12/2022,Abramo Eliasen,Paolo Luttger,32030 Dahle Terrace
992,Gasoline,873.9,2.66,2324.574,Finland,Venezuela,Ship,12/6/2022,8/15/2022,Helga McClinton,Shir Drance,28 Transport Plaza
993,Gasoline,5022.6,4.31,21647.406,Indonesia,Afghanistan,Tank Truck,8/23/2022,12/13/2022,Adrian Tratton,Aron Cullivan,4854 Elgar Road
994,Heating Oil,9076.76,3.64,33039.4064,Poland,Poland,Pipeline,10/16/2022,6/26/2022,Waylin Moryson,Letty Levick,9270 Sheridan Terrace
995,Heating Oil,1311.71,3.55,4656.5705,South Korea,Pakistan,Ship,10/18/2022,11/16/2022,Vivi Dow,Devan Hane,0 Mccormick Parkway
996,Gasoline,7863.85,2.58,20288.733,Brazil,Brazil,Tank Truck,10/17/2022,10/22/2022,Hamel Marusik,Chance Farnie,1753 Buhler Way
997,Diesel,7882.75,1.42,11193.505,Palestinian Territory,Sweden,Ship,5/31/2022,7/8/2022,Thorpe Shayes,Deni MacDaid,50 Nobel Circle
998,Heating Oil,9225.15,4.32,39852.648,China,Russia,Pipeline,5/19/2022,10/26/2022,Sergent Agett,Vincent Fennelly,098 Steensland Court
999,Gasoline,7031.03,1.21,8507.5463,Ireland,China,Ship,1/8/2022,2/9/2022,Dasya Boyall,Rheta Tunney,8262 Hanson Crossing
1000,Heating Oil,7418.57,1.84,13650.1688,Poland,Israel,Tank Truck,11/25/2022,11/26/2022,Nadine Moakler,Tabitha Phinnis,8 Maywood Lane
